PC6,traffic_area,built_up_area,semi_built_up_area,recreational_area,agrarian_area,forest_nature_are,water_body_area
1082CL,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517
1082CM,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517
1082CN,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517
1082CP,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517
1082CR,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517
1082CS,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517
1082CT,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517
1082CV,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517
1082CW,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517
1082DB,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082DC,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082DD,2.9303,37.11935,0.0,7.1453500000000005,0.0,0.0,3.19585
1082EA,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1082EB,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517
1082EC,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517
1082ED,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517
1082EE,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517
1082EG,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517
1082EH,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517
1082EJ,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517
1082EK,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517
1082EL,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517
1082EM,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517
1082EN,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517
1082EP,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517
1082ER,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517
1082ES,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517
1082ET,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517
1082EV,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517
1082EW,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517
1082EX,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517
1082EZ,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517
1082GA,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517
1082GB,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517
1082GC,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1082GD,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1082GE,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1082GG,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1082GK,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1082GL,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1082GM,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082GN,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517
1082GP,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517
1082GR,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517
1082GS,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517
1082GT,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517
1082GV,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517
1082GW,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517
1082GX,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517
1082GZ,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517
1082HA,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517
1082HB,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517
1082HC,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517
1082HD,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517
1082HE,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517
1082HG,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517
1082HH,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517
1082HJ,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517
1082HK,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517
1082HL,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517
1082HM,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517
1082HN,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517
1082HP,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517
1082HR,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517
1082HS,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517
1082HT,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517
1082HV,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517
1082HW,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517
1082HX,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517
1082HZ,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517
1082JA,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517
1082JB,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517
1082JC,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517
1082JD,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517
1082JE,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517
1082JG,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517
1082JH,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517
1082JJ,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517
1082JK,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517
1082JL,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517
1082JM,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517
1082JN,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517
1082JP,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517
1082JR,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517
1082JS,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517
1082JT,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082JV,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082JW,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082JX,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082JZ,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082KA,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082KB,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082KC,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082KD,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082KE,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082KG,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082KH,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082KJ,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082KK,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082KL,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082KM,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082KN,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082KR,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082KT,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082KV,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082KW,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082KX,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082KZ,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082LA,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082LB,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082LD,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082LE,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082LG,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082LH,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082LJ,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082LK,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082LL,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082LM,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082LN,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082LP,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082LS,3.1571,11.824,5.478,0.0,0.0,0.0,1.2195
1082LT,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082LV,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082LW,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082LX,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082LZ,3.1571,11.824,5.478,0.0,0.0,0.0,1.2195
1082MA,3.1571,11.824,5.478,0.0,0.0,0.0,1.2195
1082MB,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1082MC,3.1571,11.824,5.478,0.0,0.0,0.0,1.2195
1082MD,3.1571,11.824,5.478,0.0,0.0,0.0,1.2195
1082ME,3.1571,11.824,5.478,0.0,0.0,0.0,1.2195
1082MG,3.1571,11.824,5.478,0.0,0.0,0.0,1.2195
1082MH,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1082MJ,3.1571,11.824,5.478,0.0,0.0,0.0,1.2195
1082MK,3.1571,11.824,5.478,0.0,0.0,0.0,1.2195
1082ML,3.1571,11.824,5.478,0.0,0.0,0.0,1.2195
1082MM,3.1571,11.824,5.478,0.0,0.0,0.0,1.2195
1082MP,3.1571,11.824,5.478,0.0,0.0,0.0,1.2195
1082MR,3.1571,11.824,5.478,0.0,0.0,0.0,1.2195
1082MS,3.1571,11.824,5.478,0.0,0.0,0.0,1.2195
1082MT,3.1571,11.824,5.478,0.0,0.0,0.0,1.2195
1082MV,3.1571,11.824,5.478,0.0,0.0,0.0,1.2195
1082MX,3.1571,11.824,5.478,0.0,0.0,0.0,1.2195
1082MZ,3.1571,11.824,5.478,0.0,0.0,0.0,1.2195
1082NA,1.5172,11.3748,0.1254,0.0,0.0,0.0,0.8788
1082NC,1.5172,11.3748,0.1254,0.0,0.0,0.0,0.8788
1082ND,1.5172,11.3748,0.1254,0.0,0.0,0.0,0.8788
1082NE,1.5172,11.3748,0.1254,0.0,0.0,0.0,0.8788
1082NG,1.5172,11.3748,0.1254,0.0,0.0,0.0,0.8788
1082NH,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1082NJ,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1082NK,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1082NL,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1082NM,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1082NN,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1082NP,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1082NR,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1082NS,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1082NT,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1082NV,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1082PA,1.5172,11.3748,0.1254,0.0,0.0,0.0,0.8788
1082PB,1.5172,11.3748,0.1254,0.0,0.0,0.0,0.8788
1082PP,3.1571,11.824,5.478,0.0,0.0,0.0,1.2195
1082PR,3.1571,11.824,5.478,0.0,0.0,0.0,1.2195
1082RA,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082RB,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082RC,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082RD,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082RE,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082RG,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082RH,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082RJ,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082RK,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082RL,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082RM,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082RN,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082RP,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082RR,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082RS,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082RT,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082RV,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082RW,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082RX,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082RZ,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082SB,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082SC,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082SE,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082SG,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082SH,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082SJ,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082SK,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082SL,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082SM,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082SN,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082SP,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082SR,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082ST,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082SV,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082SW,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082SX,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082SZ,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082TA,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082TB,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082TC,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082TD,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082TE,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082TG,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082TH,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082TJ,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082TK,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082TL,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082TM,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082TN,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082TP,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082TR,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082TS,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082TT,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082TV,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082TW,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082TX,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082TZ,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082VA,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082VB,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082VC,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082VD,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082VE,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082VG,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082VH,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082VJ,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082VK,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082VL,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082VM,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082VN,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082VP,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082VR,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082VS,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082VT,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082VV,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082VW,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082VX,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082VZ,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082XC,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082XD,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082XE,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082XG,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082XH,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082XJ,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082XK,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082XL,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082XM,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082XN,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082XP,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082XR,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082XS,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082XT,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082XV,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082XW,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082XX,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1082XZ,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44
1083AA,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083AB,6.6653,0.4214,0.0,42.343,0.0,0.8904,11.6712
1083AC,5.5522,21.115,0.08665,28.21375,0.0,0.4452,7.7518
1083AD,4.83225,21.110325,2.036175,6.2483,0.0,0.1012,1.7412
1083AE,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083AG,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083AH,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083AJ,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083AK,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083AL,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083AM,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083AN,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083AP,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083AR,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083AS,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083AT,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083AV,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083AW,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083AX,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083AZ,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083BA,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083BB,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083BC,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083BD,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083BE,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083BG,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083BH,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083BJ,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083BK,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083BL,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083BM,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083BN,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083BP,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083BR,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083BS,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083BT,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083BV,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083BW,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083BX,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083BZ,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083CA,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083CB,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083CC,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083CD,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083CE,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083CG,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083CH,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083CJ,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083CK,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083CL,2.80875,33.87245,0.08665,7.7476,0.0,0.0,2.5797
1083CM,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083CN,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083CR,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083CS,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083CT,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083CV,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083CW,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083CX,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083CZ,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083DA,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083DB,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083DC,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083DD,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083DE,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083DG,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083EA,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083EB,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083EC,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083ED,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083EE,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083EG,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083EH,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083EJ,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083EK,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083EL,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083EM,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083EN,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083GA,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083GB,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083GC,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083GD,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083GE,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083GG,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083GH,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083GJ,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083GK,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083GL,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083GM,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083GN,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083GP,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083GR,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083GS,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083GT,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083GV,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083GW,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083GX,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083HA,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083HB,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083HC,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083HD,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083HE,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083HG,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083HH,1.5172,11.3748,0.1254,0.0,0.0,0.0,0.8788
1083HJ,1.7798000000000003,10.72185,3.11565,4.62745,0.0,0.2024,0.9947
1083HK,2.0424,10.0689,6.1059,9.2549,0.0,0.4048,1.1106
1083HL,1.5172,11.3748,0.1254,0.0,0.0,0.0,0.8788
1083HM,2.0424,10.0689,6.1059,9.2549,0.0,0.4048,1.1106
1083HN,2.0424,10.0689,6.1059,9.2549,0.0,0.4048,1.1106
1083HP,2.0424,10.0689,6.1059,9.2549,0.0,0.4048,1.1106
1083HR,2.0424,10.0689,6.1059,9.2549,0.0,0.4048,1.1106
1083HS,2.0424,10.0689,6.1059,9.2549,0.0,0.4048,1.1106
1083HT,2.0424,10.0689,6.1059,9.2549,0.0,0.4048,1.1106
1083HZ,6.6653,0.4214,0.0,42.343,0.0,0.8904,11.6712
1083JA,1.5172,11.3748,0.1254,0.0,0.0,0.0,0.8788
1083JB,1.5172,11.3748,0.1254,0.0,0.0,0.0,0.8788
1083JC,1.5172,11.3748,0.1254,0.0,0.0,0.0,0.8788
1083JD,1.5172,11.3748,0.1254,0.0,0.0,0.0,0.8788
1083JE,1.5172,11.3748,0.1254,0.0,0.0,0.0,0.8788
1083JG,1.5172,11.3748,0.1254,0.0,0.0,0.0,0.8788
1083JH,1.5172,11.3748,0.1254,0.0,0.0,0.0,0.8788
1083JJ,1.5172,11.3748,0.1254,0.0,0.0,0.0,0.8788
1083JK,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083JL,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083JM,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083JN,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
