,PC6,bus_count,metro_count,tram_count,number_of_charger,total_capacity,parking_count,traffic_area,built_up_area,semi_built_up_area,recreational_area,agrarian_area,forest_nature_are,water_body_area,December 2022_EV,December 2022_hybrid,2022_0_to_10,2022_10_to_20,2022_20_to_30,2022_20_to_30,2022_40_to_50,2019.0_household,2019.0_income_1_to_40_percent,2019.0_income_41_to_80_percent,2019.0_income_81_to_100_percent,2019.0_income_average,2019.0_assets_1_to_40_percent,2019.0_assets_41_to_80_percent,2019.0_assets_81_to_100_percent,2019.0_assets_average,2019.0_Gemiddelde SES WOA totaalscore
3140,1023AK,0.0,0.0,0.0,1.0,11.0,0.0,2.2605,25.6847,0.0,3.4175,0.0,0.0,3.716,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3141,1023AL,0.0,0.0,0.0,0.0,0.0,0.0,2.2605,25.6847,0.0,3.4175,0.0,0.0,3.716,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3142,1023AM,0.0,0.0,0.0,0.0,0.0,0.0,2.2605,25.6847,0.0,3.4175,0.0,0.0,3.716,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3143,1023AN,0.0,0.0,0.0,0.0,0.0,0.0,2.2605,25.6847,0.0,3.4175,0.0,0.0,3.716,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3144,1023AP,0.0,0.0,0.0,0.0,0.0,0.0,2.2605,25.6847,0.0,3.4175,0.0,0.0,3.716,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3145,1023AR,0.0,0.0,0.0,0.0,0.0,0.0,2.2605,25.6847,0.0,3.4175,0.0,0.0,3.716,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3146,1023AS,0.0,0.0,0.0,1.0,11.0,0.0,2.2605,25.6847,0.0,3.4175,0.0,0.0,3.716,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3147,1023AT,0.0,0.0,0.0,0.0,0.0,0.0,2.2605,25.6847,0.0,3.4175,0.0,0.0,3.716,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3148,1023AV,0.0,0.0,0.0,0.0,0.0,0.0,2.2605,25.6847,0.0,3.4175,0.0,0.0,3.716,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3149,1023AW,0.0,0.0,0.0,0.0,0.0,0.0,2.2605,25.6847,0.0,3.4175,0.0,0.0,3.716,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3150,1023AX,0.0,0.0,0.0,0.0,0.0,0.0,1.33235,18.2133,0.0,1.70875,0.0,0.0,2.2741,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3151,1023AZ,0.0,0.0,0.0,0.0,0.0,0.0,2.2605,25.6847,0.0,3.4175,0.0,0.0,3.716,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3152,1023BA,0.0,0.0,0.0,1.0,11.0,0.0,0.4042,10.7419,0.0,0.0,0.0,0.0,0.8322,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3153,1023BB,0.0,0.0,0.0,1.0,11.0,0.0,2.2605,25.6847,0.0,3.4175,0.0,0.0,3.716,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3154,1023BC,0.0,0.0,0.0,1.0,11.0,0.0,2.2605,25.6847,0.0,3.4175,0.0,0.0,3.716,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3155,1023BD,0.0,0.0,0.0,0.0,0.0,0.0,2.2605,25.6847,0.0,3.4175,0.0,0.0,3.716,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3156,1023BE,0.0,0.0,0.0,1.0,22.0,0.0,2.2605,25.6847,0.0,3.4175,0.0,0.0,3.716,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3157,1023BG,0.0,0.0,0.0,0.0,0.0,0.0,2.2605,25.6847,0.0,3.4175,0.0,0.0,3.716,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3158,1023BH,0.0,0.0,0.0,0.0,0.0,0.0,0.4042,10.7419,0.0,0.0,0.0,0.0,0.8322,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3159,1023BJ,0.0,0.0,0.0,0.0,0.0,0.0,0.2912,9.5885,0.0,0.0448,0.0,0.0473,1.8,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3160,1023BK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.061,0.0,1.5895,0.0,0.0,1.2924,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3161,1023BL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.061,0.0,1.5895,0.0,0.0,1.2924,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3162,1023BM,0.0,0.0,0.0,1.0,11.0,0.0,0.0,5.061,0.0,1.5895,0.0,0.0,1.2924,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3163,1023BN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.061,0.0,1.5895,0.0,0.0,1.2924,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3164,1023BP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.061,0.0,1.5895,0.0,0.0,1.2924,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3165,1023BR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.061,0.0,1.5895,0.0,0.0,1.2924,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3166,1023BS,0.0,0.0,0.0,1.0,11.0,0.0,0.0,5.061,0.0,1.5895,0.0,0.0,1.2924,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3167,1023BT,0.0,0.0,0.0,0.0,0.0,0.0,0.1456,7.32475,0.0,0.8171499999999999,0.0,0.02365,1.5462,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3168,1023BV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.82245,0.0,3.23755,0.0,4.1187,2.93455,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3169,1023BX,0.0,0.0,0.0,1.0,11.0,0.0,0.0,7.0547,0.0,0.7975,1.7551,0.0,12.3148,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3170,1023CA,0.0,0.0,0.0,0.0,0.0,0.0,0.2912,9.5885,0.0,0.0448,0.0,0.0473,1.8,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3171,1023CB,0.0,0.0,0.0,0.0,0.0,0.0,2.2605,25.6847,0.0,3.4175,0.0,0.0,3.716,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3172,1023CC,0.0,0.0,0.0,0.0,0.0,0.0,2.2605,25.6847,0.0,3.4175,0.0,0.0,3.716,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3173,1023CD,0.0,0.0,0.0,0.0,0.0,0.0,2.2605,25.6847,0.0,3.4175,0.0,0.0,3.716,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3174,1023CE,0.0,0.0,0.0,0.0,0.0,0.0,2.2605,25.6847,0.0,3.4175,0.0,0.0,3.716,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3175,1023CG,0.0,0.0,0.0,0.0,0.0,0.0,2.2605,25.6847,0.0,3.4175,0.0,0.0,3.716,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3176,1023CH,0.0,0.0,0.0,0.0,0.0,0.0,2.2605,25.6847,0.0,3.4175,0.0,0.0,3.716,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3177,1023CJ,0.0,0.0,0.0,0.0,0.0,0.0,2.2605,25.6847,0.0,3.4175,0.0,0.0,3.716,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3178,1023CK,0.0,0.0,0.0,0.0,0.0,0.0,2.2605,25.6847,0.0,3.4175,0.0,0.0,3.716,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3179,1023CL,0.0,0.0,0.0,0.0,0.0,0.0,2.2605,25.6847,0.0,3.4175,0.0,0.0,3.716,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3180,1023CM,0.0,0.0,0.0,0.0,0.0,0.0,2.2605,25.6847,0.0,3.4175,0.0,0.0,3.716,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3181,1023CN,0.0,0.0,0.0,0.0,0.0,0.0,2.2605,25.6847,0.0,3.4175,0.0,0.0,3.716,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3182,1023CP,0.0,0.0,0.0,0.0,0.0,0.0,2.2605,25.6847,0.0,3.4175,0.0,0.0,3.716,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3183,1023CR,0.0,0.0,0.0,0.0,0.0,0.0,2.2605,25.6847,0.0,3.4175,0.0,0.0,3.716,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3184,1023CS,0.0,0.0,0.0,0.0,0.0,0.0,2.2605,25.6847,0.0,3.4175,0.0,0.0,3.716,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3185,1023CT,0.0,0.0,0.0,0.0,0.0,0.0,2.2605,25.6847,0.0,3.4175,0.0,0.0,3.716,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3186,1023CV,0.0,0.0,0.0,0.0,0.0,0.0,2.2605,25.6847,0.0,3.4175,0.0,0.0,3.716,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3187,1023CW,0.0,0.0,0.0,0.0,0.0,0.0,2.2605,25.6847,0.0,3.4175,0.0,0.0,3.716,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3188,1023CX,0.0,0.0,0.0,0.0,0.0,0.0,2.2605,25.6847,0.0,3.4175,0.0,0.0,3.716,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3189,1023EA,0.0,0.0,0.0,3.0,55.0,0.0,2.2605,25.6847,0.0,3.4175,0.0,0.0,3.716,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3190,1023EB,0.0,0.0,0.0,0.0,0.0,0.0,2.2605,25.6847,0.0,3.4175,0.0,0.0,3.716,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3191,1023EC,0.0,0.0,0.0,0.0,0.0,0.0,2.2605,25.6847,0.0,3.4175,0.0,0.0,3.716,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3192,1023ED,0.0,0.0,0.0,0.0,0.0,0.0,2.2605,25.6847,0.0,3.4175,0.0,0.0,3.716,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3193,1023EE,0.0,0.0,0.0,0.0,0.0,0.0,2.2605,25.6847,0.0,3.4175,0.0,0.0,3.716,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3194,1023EG,0.0,0.0,0.0,0.0,0.0,0.0,2.2605,25.6847,0.0,3.4175,0.0,0.0,3.716,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3195,1023EH,0.0,0.0,0.0,0.0,0.0,0.0,2.2605,25.6847,0.0,3.4175,0.0,0.0,3.716,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3196,1023EJ,0.0,0.0,0.0,0.0,0.0,0.0,2.2605,25.6847,0.0,3.4175,0.0,0.0,3.716,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3197,1023EK,0.0,0.0,0.0,0.0,0.0,0.0,2.2605,25.6847,0.0,3.4175,0.0,0.0,3.716,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3198,1023EL,0.0,0.0,0.0,0.0,0.0,0.0,2.2605,25.6847,0.0,3.4175,0.0,0.0,3.716,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3199,1023EM,0.0,0.0,0.0,0.0,0.0,0.0,2.2605,25.6847,0.0,3.4175,0.0,0.0,3.716,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3200,1023EN,0.0,0.0,0.0,0.0,0.0,0.0,2.2605,25.6847,0.0,3.4175,0.0,0.0,3.716,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3201,1023EP,0.0,0.0,0.0,0.0,0.0,0.0,2.2605,25.6847,0.0,3.4175,0.0,0.0,3.716,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3202,1023ER,0.0,0.0,0.0,0.0,0.0,0.0,2.2605,25.6847,0.0,3.4175,0.0,0.0,3.716,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3203,1023NA,0.0,0.0,0.0,1.0,11.0,0.0,4.7073,6.48315,0.25,17.2439,5.443,5.7749,18.7663,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3204,1023NB,0.0,0.0,0.0,0.0,0.0,0.0,9.4146,10.401,0.5,28.6493,4.4978,11.5498,27.2005,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3205,1023NC,0.0,0.0,0.0,0.0,0.0,0.0,9.4146,10.401,0.5,28.6493,4.4978,11.5498,27.2005,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3206,1023ND,0.0,0.0,0.0,0.0,0.0,0.0,9.4146,10.401,0.5,28.6493,4.4978,11.5498,27.2005,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3207,1023NE,0.0,0.0,0.0,1.0,11.0,0.0,9.4146,10.401,0.5,28.6493,4.4978,11.5498,27.2005,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3208,1023NG,0.0,0.0,0.0,0.0,0.0,0.0,9.4146,10.401,0.5,28.6493,4.4978,11.5498,27.2005,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3209,1023NH,0.0,0.0,0.0,0.0,0.0,0.0,9.4146,10.401,0.5,28.6493,4.4978,11.5498,27.2005,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3210,1023NJ,0.0,0.0,0.0,0.0,0.0,0.0,9.4146,10.401,0.5,28.6493,4.4978,11.5498,27.2005,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3211,1023NK,0.0,0.0,0.0,0.0,0.0,0.0,9.4146,10.401,0.5,28.6493,4.4978,11.5498,27.2005,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3212,1023NM,0.0,0.0,0.0,0.0,0.0,0.0,8.56545,8.8058,1.24405,19.13345,103.92085,17.37305,231.0832,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3213,1023NN,0.0,0.0,0.0,0.0,0.0,0.0,9.4146,10.401,0.5,28.6493,4.4978,11.5498,27.2005,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3214,1023NT,0.0,0.0,0.0,1.0,11.0,0.0,4.7073,6.48315,0.25,17.2439,5.443,5.7749,18.7663,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3215,1023NV,0.0,0.0,0.0,0.0,0.0,0.0,9.4146,10.401,0.5,28.6493,4.4978,11.5498,27.2005,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3216,1023NX,0.0,0.0,0.0,0.0,0.0,0.0,9.4146,10.401,0.5,28.6493,4.4978,11.5498,27.2005,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3217,1023NZ,0.0,0.0,0.0,0.0,0.0,0.0,9.4146,10.401,0.5,28.6493,4.4978,11.5498,27.2005,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3218,1023PA,0.0,0.0,0.0,1.0,11.0,0.0,9.4146,10.401,0.5,28.6493,4.4978,11.5498,27.2005,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3219,1023PB,0.0,0.0,0.0,0.0,0.0,0.0,9.4146,10.401,0.5,28.6493,4.4978,11.5498,27.2005,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3220,1023SP,0.0,0.0,0.0,0.0,0.0,0.0,0.4042,10.7419,0.0,0.0,0.0,0.0,0.8322,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3221,1023SR,0.0,0.0,0.0,0.0,0.0,0.0,2.2605,25.6847,0.0,3.4175,0.0,0.0,3.716,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3222,1023ST,0.0,0.0,0.0,0.0,0.0,0.0,2.2605,25.6847,0.0,3.4175,0.0,0.0,3.716,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3223,1023SV,0.0,0.0,0.0,0.0,0.0,0.0,2.2605,25.6847,0.0,3.4175,0.0,0.0,3.716,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3224,1023SW,0.0,0.0,0.0,0.0,0.0,0.0,2.2605,25.6847,0.0,3.4175,0.0,0.0,3.716,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3225,1023SX,0.0,0.0,0.0,0.0,0.0,0.0,2.2605,25.6847,0.0,3.4175,0.0,0.0,3.716,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3226,1023SZ,0.0,0.0,0.0,0.0,0.0,0.0,2.2605,25.6847,0.0,3.4175,0.0,0.0,3.716,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3227,1023TA,0.0,0.0,0.0,0.0,0.0,0.0,2.2605,25.6847,0.0,3.4175,0.0,0.0,3.716,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3228,1023TB,0.0,0.0,0.0,0.0,0.0,0.0,2.2605,25.6847,0.0,3.4175,0.0,0.0,3.716,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3229,1023TC,0.0,0.0,0.0,0.0,0.0,0.0,2.2605,25.6847,0.0,3.4175,0.0,0.0,3.716,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3230,1023TD,0.0,0.0,0.0,0.0,0.0,0.0,2.2605,25.6847,0.0,3.4175,0.0,0.0,3.716,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3231,1023TE,0.0,0.0,0.0,0.0,0.0,0.0,2.2605,25.6847,0.0,3.4175,0.0,0.0,3.716,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3232,1023TG,0.0,0.0,0.0,0.0,0.0,0.0,2.2605,25.6847,0.0,3.4175,0.0,0.0,3.716,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3233,1023TH,0.0,0.0,0.0,0.0,0.0,0.0,2.2605,25.6847,0.0,3.4175,0.0,0.0,3.716,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3234,1023TJ,0.0,0.0,0.0,0.0,0.0,0.0,2.2605,25.6847,0.0,3.4175,0.0,0.0,3.716,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3235,1023TK,0.0,0.0,0.0,0.0,0.0,0.0,2.2605,25.6847,0.0,3.4175,0.0,0.0,3.716,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3236,1023TL,0.0,0.0,0.0,0.0,0.0,0.0,1.13025,15.37285,0.0,2.5035,0.0,0.0,2.5042,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3237,1023TM,0.0,0.0,0.0,0.0,0.0,0.0,2.2605,25.6847,0.0,3.4175,0.0,0.0,3.716,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3238,1023TN,0.0,0.0,0.0,0.0,0.0,0.0,2.2605,25.6847,0.0,3.4175,0.0,0.0,3.716,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3239,1023TP,0.0,0.0,0.0,0.0,0.0,0.0,2.2605,25.6847,0.0,3.4175,0.0,0.0,3.716,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3240,1023TR,0.0,0.0,0.0,0.0,0.0,0.0,2.2605,25.6847,0.0,3.4175,0.0,0.0,3.716,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
3241,1023TS,0.0,0.0,0.0,0.0,0.0,0.0,2.2605,25.6847,0.0,3.4175,0.0,0.0,3.716,41.0,21.0,570.0,445.0,315.0,315.0,590.0,2300.0,50.6,32.0,17.4,45.4,54.0,28.8,17.2,44.3,-0.121
